Driver,DriverNumber,RaceName,LapNumber,Sector1Time,Sector2Time,Sector3Time,LapTime,Position,Stint,Compound,TyreLife,SpeedST,IsPersonalBest,Team,Sector1Seconds,Sector2Seconds,Sector3Seconds,LapTimeSeconds
STR,18,Saudi Arabia,46,0:34.980,0:29.585,0:29.689,1:34.254,16,2,MEDIUM,8,306,False,Aston Martin,34.98,29.585,29.689,94.254
STR,18,Saudi Arabia,47,0:34.346,0:29.334,0:29.683,1:33.363,16,2,MEDIUM,9,312,False,Aston Martin,34.346,29.334,29.683,93.363
STR,18,Saudi Arabia,48,0:36.031,0:29.291,0:29.704,1:35.026,16,2,MEDIUM,10,311,False,Aston Martin,36.031,29.291,29.704,95.026
STR,18,Saudi Arabia,49,0:34.252,0:29.324,0:29.631,1:33.207,16,2,MEDIUM,11,316,False,Aston Martin,34.252,29.324,29.631,93.207
TSU,22,Saudi Arabia,1,,0:33.152,0:37.433,2:45.662,19,1,MEDIUM,1,266,False,Red Bull Racing,,33.152,37.433,165.662
ALB,23,Saudi Arabia,1,,0:31.580,1:04.696,2:17.291,9,1,MEDIUM,1,115,False,Williams,,31.58,64.696,137.291
ALB,23,Saudi Arabia,2,1:06.550,0:48.381,0:47.410,,9,1,MEDIUM,2,240,False,Williams,66.55,48.381,47.41,
ALB,23,Saudi Arabia,3,0:55.199,0:44.133,1:07.120,,9,1,MEDIUM,3,69,False,Williams,55.199,44.133,67.12,
ALB,23,Saudi Arabia,4,0:36.965,0:30.153,0:30.268,1:37.386,9,1,MEDIUM,4,314,True,Williams,36.965,30.153,30.268,97.386
ALB,23,Saudi Arabia,5,0:36.057,0:29.838,0:29.711,1:35.606,9,1,MEDIUM,5,328,True,Williams,36.057,29.838,29.711,95.606
ALB,23,Saudi Arabia,6,0:35.834,0:29.637,0:29.677,1:35.148,9,1,MEDIUM,6,330,True,Williams,35.834,29.637,29.677,95.148
ALB,23,Saudi Arabia,7,0:35.779,0:29.798,0:29.796,1:35.373,9,1,MEDIUM,7,323,False,Williams,35.779,29.798,29.796,95.373
ALB,23,Saudi Arabia,8,0:35.612,0:29.846,0:29.759,1:35.217,9,1,MEDIUM,8,318,False,Williams,35.612,29.846,29.759,95.217
ALB,23,Saudi Arabia,9,0:35.297,0:29.763,0:29.861,1:34.921,9,1,MEDIUM,9,320,True,Williams,35.297,29.763,29.861,94.921
ALB,23,Saudi Arabia,10,0:35.289,0:29.728,0:29.875,1:34.892,9,1,MEDIUM,10,318,True,Williams,35.289,29.728,29.875,94.892
ALB,23,Saudi Arabia,11,0:35.478,0:29.691,0:29.835,1:35.004,9,1,MEDIUM,11,320,False,Williams,35.478,29.691,29.835,95.004
ALB,23,Saudi Arabia,12,0:35.375,0:29.693,0:29.836,1:34.904,9,1,MEDIUM,12,320,False,Williams,35.375,29.693,29.836,94.904
ALB,23,Saudi Arabia,13,0:35.312,0:29.769,0:29.836,1:34.917,9,1,MEDIUM,13,320,False,Williams,35.312,29.769,29.836,94.917
ALB,23,Saudi Arabia,14,0:35.459,0:29.952,0:29.996,1:35.407,9,1,MEDIUM,14,319,False,Williams,35.459,29.952,29.996,95.407
ALB,23,Saudi Arabia,15,0:35.423,0:29.958,0:29.860,1:35.241,9,1,MEDIUM,15,319,False,Williams,35.423,29.958,29.86,95.241
ALB,23,Saudi Arabia,16,0:35.384,0:29.822,0:29.836,1:35.042,9,1,MEDIUM,16,321,False,Williams,35.384,29.822,29.836,95.042
ALB,23,Saudi Arabia,17,0:35.441,0:29.824,0:30.030,1:35.295,9,1,MEDIUM,17,320,False,Williams,35.441,29.824,30.03,95.295
ALB,23,Saudi Arabia,18,0:35.556,0:29.932,0:29.956,1:35.444,9,1,MEDIUM,18,321,False,Williams,35.556,29.932,29.956,95.444
ALB,23,Saudi Arabia,19,0:35.966,0:29.856,0:30.074,1:35.896,9,1,MEDIUM,19,321,False,Williams,35.966,29.856,30.074,95.896
ALB,23,Saudi Arabia,20,0:35.678,0:30.038,0:30.138,1:35.854,8,1,MEDIUM,20,318,False,Williams,35.678,30.038,30.138,95.854
ALB,23,Saudi Arabia,21,0:36.132,0:30.131,0:30.180,1:36.443,8,1,MEDIUM,21,319,False,Williams,36.132,30.131,30.18,96.443
ALB,23,Saudi Arabia,22,0:35.651,0:29.950,0:32.487,1:38.088,8,1,MEDIUM,22,318,False,Williams,35.651,29.95,32.487,98.088
ALB,23,Saudi Arabia,23,0:54.057,0:29.828,0:29.719,1:53.604,15,2,HARD,1,318,False,Williams,54.057,29.828,29.719,113.604
ALB,23,Saudi Arabia,24,0:35.396,0:29.791,0:29.499,1:34.686,14,2,HARD,2,321,True,Williams,35.396,29.791,29.499,94.686
ALB,23,Saudi Arabia,25,0:35.484,0:29.643,0:29.496,1:34.623,13,2,HARD,3,333,True,Williams,35.484,29.643,29.496,94.623
ALB,23,Saudi Arabia,26,0:35.275,0:29.551,0:29.634,1:34.460,13,2,HARD,4,321,True,Williams,35.275,29.551,29.634,94.46
ALB,23,Saudi Arabia,27,0:35.171,0:29.368,0:29.528,1:34.067,13,2,HARD,5,317,True,Williams,35.171,29.368,29.528,94.067
ALB,23,Saudi Arabia,28,0:35.299,0:29.466,0:29.767,1:34.532,12,2,HARD,6,321,False,Williams,35.299,29.466,29.767,94.532
ALB,23,Saudi Arabia,29,0:35.281,0:29.436,0:29.514,1:34.231,11,2,HARD,7,321,False,Williams,35.281,29.436,29.514,94.231
ALB,23,Saudi Arabia,30,0:35.179,0:29.513,0:29.493,1:34.185,11,2,HARD,8,320,False,Williams,35.179,29.513,29.493,94.185
ALB,23,Saudi Arabia,31,0:34.891,0:29.474,0:29.558,1:33.923,10,2,HARD,9,329,True,Williams,34.891,29.474,29.558,93.923
ALB,23,Saudi Arabia,32,0:34.890,0:29.330,0:29.561,1:33.781,10,2,HARD,10,319,True,Williams,34.89,29.33,29.561,93.781
ALB,23,Saudi Arabia,33,0:35.040,0:29.337,0:29.553,1:33.930,10,2,HARD,11,317,False,Williams,35.04,29.337,29.553,93.93
ALB,23,Saudi Arabia,34,0:34.941,0:29.301,0:29.548,1:33.790,10,2,HARD,12,317,False,Williams,34.941,29.301,29.548,93.79
ALB,23,Saudi Arabia,35,0:34.874,0:29.345,0:29.600,1:33.819,9,2,HARD,13,316,False,Williams,34.874,29.345,29.6,93.819
ALB,23,Saudi Arabia,36,0:34.862,0:29.388,0:29.488,1:33.738,9,2,HARD,14,319,True,Williams,34.862,29.388,29.488,93.738
ALB,23,Saudi Arabia,37,0:35.082,0:29.445,0:29.651,1:34.178,9,2,HARD,15,315,False,Williams,35.082,29.445,29.651,94.178
ALB,23,Saudi Arabia,38,0:35.021,0:29.325,0:29.572,1:33.918,9,2,HARD,16,319,False,Williams,35.021,29.325,29.572,93.918
ALB,23,Saudi Arabia,39,0:35.290,0:29.361,0:29.467,1:34.118,9,2,HARD,17,334,False,Williams,35.29,29.361,29.467,94.118
ALB,23,Saudi Arabia,40,0:35.083,0:29.278,0:29.728,1:34.089,9,2,HARD,18,319,False,Williams,35.083,29.278,29.728,94.089
ALB,23,Saudi Arabia,41,0:35.017,0:29.355,0:29.529,1:33.901,9,2,HARD,19,325,False,Williams,35.017,29.355,29.529,93.901
ALB,23,Saudi Arabia,42,0:35.016,0:29.229,0:29.609,1:33.854,9,2,HARD,20,321,False,Williams,35.016,29.229,29.609,93.854
ALB,23,Saudi Arabia,43,0:34.981,0:29.491,0:29.480,1:33.952,9,2,HARD,21,330,False,Williams,34.981,29.491,29.48,93.952
ALB,23,Saudi Arabia,44,0:34.937,0:29.418,0:29.510,1:33.865,9,2,HARD,22,321,False,Williams,34.937,29.418,29.51,93.865
ALB,23,Saudi Arabia,45,0:34.809,0:29.244,0:29.601,1:33.654,9,2,HARD,23,332,True,Williams,34.809,29.244,29.601,93.654
ALB,23,Saudi Arabia,46,0:34.798,0:29.394,0:29.400,1:33.592,9,2,HARD,24,333,True,Williams,34.798,29.394,29.4,93.592
ALB,23,Saudi Arabia,47,0:34.812,0:29.367,0:29.298,1:33.477,9,2,HARD,25,332,True,Williams,34.812,29.367,29.298,93.477
ALB,23,Saudi Arabia,48,0:34.919,0:29.323,0:29.486,1:33.728,9,2,HARD,26,336,False,Williams,34.919,29.323,29.486,93.728
ALB,23,Saudi Arabia,49,0:34.848,0:29.381,0:29.534,1:33.763,9,2,HARD,27,327,False,Williams,34.848,29.381,29.534,93.763
ALB,23,Saudi Arabia,50,0:34.711,0:29.278,0:29.664,1:33.653,9,2,HARD,28,320,False,Williams,34.711,29.278,29.664,93.653
HUL,27,Saudi Arabia,1,,0:43.253,1:00.331,2:27.149,15,1,HARD,1,165,False,Kick Sauber,,43.253,60.331,147.149
HUL,27,Saudi Arabia,2,1:04.937,0:48.688,0:47.761,,15,1,HARD,2,223,False,Kick Sauber,64.937,48.688,47.761,
HUL,27,Saudi Arabia,3,0:55.562,0:43.022,1:01.373,,15,1,HARD,3,56,False,Kick Sauber,55.562,43.022,61.373,
HUL,27,Saudi Arabia,4,0:37.010,0:30.456,0:30.559,1:38.025,15,1,HARD,4,324,True,Kick Sauber,37.01,30.456,30.559,98.025
HUL,27,Saudi Arabia,5,0:36.499,0:30.039,0:30.018,1:36.556,15,1,HARD,5,332,True,Kick Sauber,36.499,30.039,30.018,96.556
HUL,27,Saudi Arabia,6,0:36.142,0:29.997,0:29.836,1:35.975,15,1,HARD,6,334,True,Kick Sauber,36.142,29.997,29.836,95.975
HUL,27,Saudi Arabia,7,0:35.767,0:29.816,0:29.941,1:35.524,15,1,HARD,7,333,True,Kick Sauber,35.767,29.816,29.941,95.524
HUL,27,Saudi Arabia,8,0:35.739,0:29.881,0:29.904,1:35.524,15,1,HARD,8,330,False,Kick Sauber,35.739,29.881,29.904,95.524
HUL,27,Saudi Arabia,9,0:35.702,0:30.040,0:29.899,1:35.641,15,1,HARD,9,329,False,Kick Sauber,35.702,30.04,29.899,95.641
HUL,27,Saudi Arabia,10,0:35.966,0:30.112,0:30.212,1:36.290,15,1,HARD,10,317,False,Kick Sauber,35.966,30.112,30.212,96.29
HUL,27,Saudi Arabia,11,0:35.663,0:30.146,0:30.059,1:35.868,15,1,HARD,11,315,False,Kick Sauber,35.663,30.146,30.059,95.868
HUL,27,Saudi Arabia,12,0:35.621,0:30.104,0:30.118,1:35.843,15,1,HARD,12,315,False,Kick Sauber,35.621,30.104,30.118,95.843
HUL,27,Saudi Arabia,13,0:35.730,0:30.199,0:30.051,1:35.980,15,1,HARD,13,316,False,Kick Sauber,35.73,30.199,30.051,95.98
HUL,27,Saudi Arabia,14,0:35.676,0:30.139,0:30.108,1:35.923,15,1,HARD,14,315,False,Kick Sauber,35.676,30.139,30.108,95.923
HUL,27,Saudi Arabia,15,0:35.770,0:30.280,0:30.286,1:36.336,15,1,HARD,15,313,False,Kick Sauber,35.77,30.28,30.286,96.336
HUL,27,Saudi Arabia,16,0:35.682,0:30.085,0:30.192,1:35.959,15,1,HARD,16,315,False,Kick Sauber,35.682,30.085,30.192,95.959
HUL,27,Saudi Arabia,17,0:35.562,0:30.273,0:30.260,1:36.095,15,1,HARD,17,314,False,Kick Sauber,35.562,30.273,30.26,96.095
HUL,27,Saudi Arabia,18,0:35.646,0:30.209,0:30.194,1:36.049,15,1,HARD,18,313,False,Kick Sauber,35.646,30.209,30.194,96.049
HUL,27,Saudi Arabia,19,0:35.882,0:30.233,0:30.286,1:36.401,14,1,HARD,19,312,False,Kick Sauber,35.882,30.233,30.286,96.401
HUL,27,Saudi Arabia,20,0:35.734,0:30.232,0:30.229,1:36.195,13,1,HARD,20,312,False,Kick Sauber,35.734,30.232,30.229,96.195
HUL,27,Saudi Arabia,21,0:35.639,0:30.080,0:30.111,1:35.830,12,1,HARD,21,312,False,Kick Sauber,35.639,30.08,30.111,95.83
HUL,27,Saudi Arabia,22,0:35.573,0:29.839,0:30.048,1:35.460,11,1,HARD,22,313,True,Kick Sauber,35.573,29.839,30.048,95.46
HUL,27,Saudi Arabia,23,0:35.371,0:29.796,0:29.979,1:35.146,10,1,HARD,23,318,True,Kick Sauber,35.371,29.796,29.979,95.146
HUL,27,Saudi Arabia,24,0:35.491,0:29.836,0:30.102,1:35.429,10,1,HARD,24,313,False,Kick Sauber,35.491,29.836,30.102,95.429
HUL,27,Saudi Arabia,25,0:35.352,0:29.924,0:30.010,1:35.286,10,1,HARD,25,313,False,Kick Sauber,35.352,29.924,30.01,95.286
HUL,27,Saudi Arabia,26,0:35.508,0:30.113,0:30.251,1:35.872,10,1,HARD,26,311,False,Kick Sauber,35.508,30.113,30.251,95.872
HUL,27,Saudi Arabia,27,0:35.334,0:29.914,0:30.096,1:35.344,10,1,HARD,27,313,False,Kick Sauber,35.334,29.914,30.096,95.344
HUL,27,Saudi Arabia,28,0:36.684,0:30.055,0:30.240,1:36.979,11,1,HARD,28,313,False,Kick Sauber,36.684,30.055,30.24,96.979
HUL,27,Saudi Arabia,29,0:36.416,0:29.887,0:29.917,1:36.220,12,1,HARD,29,317,False,Kick Sauber,36.416,29.887,29.917,96.22
HUL,27,Saudi Arabia,30,0:35.377,0:29.996,0:30.112,1:35.485,12,1,HARD,30,315,False,Kick Sauber,35.377,29.996,30.112,95.485
HUL,27,Saudi Arabia,31,0:35.155,0:29.870,0:30.022,1:35.047,12,1,HARD,31,316,True,Kick Sauber,35.155,29.87,30.022,95.047
HUL,27,Saudi Arabia,32,0:35.496,0:29.833,0:30.039,1:35.368,12,1,HARD,32,311,False,Kick Sauber,35.496,29.833,30.039,95.368
HUL,27,Saudi Arabia,33,0:35.228,0:29.931,0:32.847,1:38.006,15,1,HARD,33,310,False,Kick Sauber,35.228,29.931,32.847,98.006
HUL,27,Saudi Arabia,34,0:51.150,0:29.143,0:29.376,1:49.669,17,2,MEDIUM,1,305,False,Kick Sauber,51.15,29.143,29.376,109.669
HUL,27,Saudi Arabia,35,0:34.796,0:29.341,0:29.521,1:33.658,17,2,MEDIUM,2,306,True,Kick Sauber,34.796,29.341,29.521,93.658
HUL,27,Saudi Arabia,36,0:34.880,0:29.672,0:29.730,1:34.282,17,2,MEDIUM,3,307,False,Kick Sauber,34.88,29.672,29.73,94.282
HUL,27,Saudi Arabia,37,0:35.082,0:29.493,0:29.582,1:34.157,17,2,MEDIUM,4,309,False,Kick Sauber,35.082,29.493,29.582,94.157
HUL,27,Saudi Arabia,38,0:34.634,0:29.323,0:29.558,1:33.515,17,2,MEDIUM,5,312,True,Kick Sauber,34.634,29.323,29.558,93.515
HUL,27,Saudi Arabia,39,0:34.550,0:29.357,0:29.539,1:33.446,17,2,MEDIUM,6,310,True,Kick Sauber,34.55,29.357,29.539,93.446
HUL,27,Saudi Arabia,40,0:34.484,0:29.372,0:29.677,1:33.533,16,2,MEDIUM,7,311,False,Kick Sauber,34.484,29.372,29.677,93.533
HUL,27,Saudi Arabia,41,0:34.876,0:29.592,0:29.823,1:34.291,16,2,MEDIUM,8,310,False,Kick Sauber,34.876,29.592,29.823,94.291
HUL,27,Saudi Arabia,42,0:35.023,0:29.378,0:29.727,1:34.128,15,2,MEDIUM,9,311,False,Kick Sauber,35.023,29.378,29.727,94.128
HUL,27,Saudi Arabia,43,0:34.425,0:29.440,0:29.741,1:33.606,15,2,MEDIUM,10,309,False,Kick Sauber,34.425,29.44,29.741,93.606
HUL,27,Saudi Arabia,44,0:34.553,0:29.463,0:29.835,1:33.851,15,2,MEDIUM,11,309,False,Kick Sauber,34.553,29.463,29.835,93.851
HUL,27,Saudi Arabia,45,0:34.856,0:29.523,0:29.650,1:34.029,15,2,MEDIUM,12,312,False,Kick Sauber,34.856,29.523,29.65,94.029
HUL,27,Saudi Arabia,46,0:34.905,0:29.648,0:29.691,1:34.244,15,2,MEDIUM,13,312,False,Kick Sauber,34.905,29.648,29.691,94.244
HUL,27,Saudi Arabia,47,0:34.898,0:29.591,0:29.644,1:34.133,15,2,MEDIUM,14,313,False,Kick Sauber,34.898,29.591,29.644,94.133
HUL,27,Saudi Arabia,48,0:34.961,0:29.543,0:29.726,1:34.230,15,2,MEDIUM,15,313,False,Kick Sauber,34.961,29.543,29.726,94.23
HUL,27,Saudi Arabia,49,0:37.353,0:31.323,0:29.771,1:38.447,15,2,MEDIUM,16,321,False,Kick Sauber,37.353,31.323,29.771,98.447
LAW,30,Saudi Arabia,1,,0:38.681,1:02.302,2:23.086,12,1,MEDIUM,1,144,False,Racing Bulls,,38.681,62.302,143.086
LAW,30,Saudi Arabia,2,1:05.334,0:48.370,0:47.626,,12,1,MEDIUM,2,218,False,Racing Bulls,65.334,48.37,47.626,
LAW,30,Saudi Arabia,3,0:54.847,0:44.018,1:03.892,,12,1,MEDIUM,3,56,False,Racing Bulls,54.847,44.018,63.892,
LAW,30,Saudi Arabia,4,0:37.011,0:30.519,0:30.183,1:37.713,12,1,MEDIUM,4,315,True,Racing Bulls,37.011,30.519,30.183,97.713
LAW,30,Saudi Arabia,5,0:36.342,0:29.992,0:30.028,1:36.362,12,1,MEDIUM,5,334,True,Racing Bulls,36.342,29.992,30.028,96.362
LAW,30,Saudi Arabia,6,0:35.761,0:29.957,0:29.827,1:35.545,12,1,MEDIUM,6,332,True,Racing Bulls,35.761,29.957,29.827,95.545
LAW,30,Saudi Arabia,7,0:35.516,0:29.993,0:29.618,1:35.127,12,1,MEDIUM,7,332,True,Racing Bulls,35.516,29.993,29.618,95.127
LAW,30,Saudi Arabia,8,0:35.290,0:29.939,0:29.856,1:35.085,12,1,MEDIUM,8,333,True,Racing Bulls,35.29,29.939,29.856,95.085
LAW,30,Saudi Arabia,9,0:35.486,0:29.990,0:29.843,1:35.319,12,1,MEDIUM,9,332,False,Racing Bulls,35.486,29.99,29.843,95.319
LAW,30,Saudi Arabia,10,0:35.480,0:29.970,0:30.086,1:35.536,12,1,MEDIUM,10,316,False,Racing Bulls,35.48,29.97,30.086,95.536
LAW,30,Saudi Arabia,11,0:35.557,0:30.066,0:30.113,1:35.736,12,1,MEDIUM,11,313,False,Racing Bulls,35.557,30.066,30.113,95.736
LAW,30,Saudi Arabia,12,0:35.412,0:30.075,0:30.055,1:35.542,12,1,MEDIUM,12,314,False,Racing Bulls,35.412,30.075,30.055,95.542
LAW,30,Saudi Arabia,13,0:35.697,0:30.002,0:29.987,1:35.686,12,1,MEDIUM,13,327,False,Racing Bulls,35.697,30.002,29.987,95.686
LAW,30,Saudi Arabia,14,0:35.841,0:29.967,0:29.964,1:35.772,12,1,MEDIUM,14,328,False,Racing Bulls,35.841,29.967,29.964,95.772
LAW,30,Saudi Arabia,15,0:35.142,0:30.009,0:30.189,1:35.340,11,1,MEDIUM,15,309,False,Racing Bulls,35.142,30.009,30.189,95.34
LAW,30,Saudi Arabia,16,0:35.361,0:30.007,0:30.161,1:35.529,11,1,MEDIUM,16,308,False,Racing Bulls,35.361,30.007,30.161,95.529
LAW,30,Saudi Arabia,17,0:35.212,0:29.885,0:30.193,1:35.290,11,1,MEDIUM,17,308,False,Racing Bulls,35.212,29.885,30.193,95.29
LAW,30,Saudi Arabia,18,0:35.059,0:29.977,0:30.126,1:35.162,11,1,MEDIUM,18,310,False,Racing Bulls,35.059,29.977,30.126,95.162
LAW,30,Saudi Arabia,19,0:35.173,0:29.958,0:30.028,1:35.159,11,1,MEDIUM,19,312,False,Racing Bulls,35.173,29.958,30.028,95.159
LAW,30,Saudi Arabia,20,0:35.276,0:30.067,0:32.512,1:37.855,10,1,MEDIUM,20,311,False,Racing Bulls,35.276,30.067,32.512,97.855
LAW,30,Saudi Arabia,21,0:52.303,0:29.716,0:29.779,1:51.798,16,2,HARD,2,308,False,Racing Bulls,52.303,29.716,29.779,111.798
LAW,30,Saudi Arabia,22,0:35.031,0:29.645,0:29.705,1:34.381,16,2,HARD,3,311,True,Racing Bulls,35.031,29.645,29.705,94.381
LAW,30,Saudi Arabia,23,0:35.961,0:29.793,0:29.715,1:35.469,16,2,HARD,4,328,False,Racing Bulls,35.961,29.793,29.715,95.469
LAW,30,Saudi Arabia,24,0:36.078,0:30.179,0:30.124,1:36.381,16,2,HARD,5,332,False,Racing Bulls,36.078,30.179,30.124,96.381
LAW,30,Saudi Arabia,25,0:35.334,0:29.672,0:29.836,1:34.842,15,2,HARD,6,315,False,Racing Bulls,35.334,29.672,29.836,94.842
LAW,30,Saudi Arabia,26,0:35.244,0:29.627,0:29.854,1:34.725,15,2,HARD,7,313,False,Racing Bulls,35.244,29.627,29.854,94.725
LAW,30,Saudi Arabia,27,0:35.248,0:29.615,0:30.353,1:35.216,15,2,HARD,8,331,False,Racing Bulls,35.248,29.615,30.353,95.216
LAW,30,Saudi Arabia,28,0:35.777,0:29.586,0:29.827,1:35.190,14,2,HARD,9,312,False,Racing Bulls,35.777,29.586,29.827,95.19
LAW,30,Saudi Arabia,29,0:34.955,0:29.753,0:29.883,1:34.591,14,2,HARD,10,313,False,Racing Bulls,34.955,29.753,29.883,94.591
LAW,30,Saudi Arabia,30,0:35.220,0:29.737,0:29.768,1:34.725,14,2,HARD,11,315,False,Racing Bulls,35.22,29.737,29.768,94.725
LAW,30,Saudi Arabia,31,0:35.125,0:29.710,0:29.772,1:34.607,14,2,HARD,12,329,False,Racing Bulls,35.125,29.71,29.772,94.607
LAW,30,Saudi Arabia,32,0:35.357,0:29.666,0:29.732,1:34.755,14,2,HARD,13,330,False,Racing Bulls,35.357,29.666,29.732,94.755
LAW,30,Saudi Arabia,33,0:34.847,0:29.553,0:29.798,1:34.198,12,2,HARD,14,332,True,Racing Bulls,34.847,29.553,29.798,94.198
LAW,30,Saudi Arabia,34,0:34.551,0:29.437,0:29.736,1:33.724,12,2,HARD,15,310,True,Racing Bulls,34.551,29.437,29.736,93.724
LAW,30,Saudi Arabia,35,0:34.997,0:29.570,0:29.834,1:34.401,12,2,HARD,16,309,False,Racing Bulls,34.997,29.57,29.834,94.401
LAW,30,Saudi Arabia,36,0:34.796,0:29.414,0:29.659,1:33.869,11,2,HARD,17,323,False,Racing Bulls,34.796,29.414,29.659,93.869
LAW,30,Saudi Arabia,37,0:34.570,0:29.622,0:29.735,1:33.927,11,2,HARD,18,305,False,Racing Bulls,34.57,29.622,29.735,93.927
LAW,30,Saudi Arabia,38,0:34.402,0:29.430,0:29.630,1:33.462,11,2,HARD,19,305,True,Racing Bulls,34.402,29.43,29.63,93.462
LAW,30,Saudi Arabia,39,0:34.519,0:29.485,0:29.612,1:33.616,11,2,HARD,20,309,False,Racing Bulls,34.519,29.485,29.612,93.616
LAW,30,Saudi Arabia,40,0:34.381,0:29.311,0:29.526,1:33.218,11,2,HARD,21,310,True,Racing Bulls,34.381,29.311,29.526,93.218
LAW,30,Saudi Arabia,41,0:34.507,0:29.434,0:29.605,1:33.546,11,2,HARD,22,309,False,Racing Bulls,34.507,29.434,29.605,93.546
LAW,30,Saudi Arabia,42,0:34.432,0:29.334,0:29.546,1:33.312,11,2,HARD,23,311,False,Racing Bulls,34.432,29.334,29.546,93.312
LAW,30,Saudi Arabia,43,0:34.227,0:29.284,0:29.487,1:32.998,11,2,HARD,24,313,True,Racing Bulls,34.227,29.284,29.487,92.998
LAW,30,Saudi Arabia,44,0:34.302,0:29.389,0:29.564,1:33.255,11,2,HARD,25,312,False,Racing Bulls,34.302,29.389,29.564,93.255
LAW,30,Saudi Arabia,45,0:34.424,0:29.368,0:29.521,1:33.313,11,2,HARD,26,312,False,Racing Bulls,34.424,29.368,29.521,93.313
LAW,30,Saudi Arabia,46,0:34.347,0:29.281,0:29.467,1:33.095,11,2,HARD,27,315,False,Racing Bulls,34.347,29.281,29.467,93.095
LAW,30,Saudi Arabia,47,0:34.483,0:29.370,0:29.431,1:33.284,11,2,HARD,28,315,False,Racing Bulls,34.483,29.37,29.431,93.284
LAW,30,Saudi Arabia,48,0:34.425,0:29.182,0:29.662,1:33.269,11,2,HARD,29,317,False,Racing Bulls,34.425,29.182,29.662,93.269
LAW,30,Saudi Arabia,49,0:34.385,0:29.289,0:29.473,1:33.147,11,2,HARD,30,326,False,Racing Bulls,34.385,29.289,29.473,93.147
LAW,30,Saudi Arabia,50,0:34.826,0:29.453,0:29.685,1:33.964,11,2,HARD,31,317,False,Racing Bulls,34.826,29.453,29.685,93.964
OCO,31,Saudi Arabia,1,,0:43.922,1:01.646,2:29.408,17,1,MEDIUM,1,158,False,Haas F1 Team,,43.922,61.646,149.408
OCO,31,Saudi Arabia,2,1:05.086,0:48.759,0:47.808,,17,2,HARD,1,168,False,Haas F1 Team,65.086,48.759,47.808,
OCO,31,Saudi Arabia,3,0:55.809,0:42.542,1:00.009,,17,2,HARD,2,69,False,Haas F1 Team,55.809,42.542,60.009,
OCO,31,Saudi Arabia,4,0:36.925,0:30.701,0:30.615,1:38.241,17,2,HARD,3,314,True,Haas F1 Team,36.925,30.701,30.615,98.241
OCO,31,Saudi Arabia,5,0:36.475,0:30.406,0:29.978,1:36.859,17,2,HARD,4,329,True,Haas F1 Team,36.475,30.406,29.978,96.859
OCO,31,Saudi Arabia,6,0:36.068,0:30.000,0:29.889,1:35.957,17,2,HARD,5,330,True,Haas F1 Team,36.068,30.0,29.889,95.957
OCO,31,Saudi Arabia,7,0:35.937,0:29.947,0:29.718,1:35.602,17,2,HARD,6,331,True,Haas F1 Team,35.937,29.947,29.718,95.602
OCO,31,Saudi Arabia,8,0:35.738,0:29.973,0:29.741,1:35.452,17,2,HARD,7,330,True,Haas F1 Team,35.738,29.973,29.741,95.452
OCO,31,Saudi Arabia,9,0:35.826,0:29.999,0:29.734,1:35.559,17,2,HARD,8,329,False,Haas F1 Team,35.826,29.999,29.734,95.559
OCO,31,Saudi Arabia,10,0:35.936,0:30.187,0:29.962,1:36.085,17,2,HARD,9,328,False,Haas F1 Team,35.936,30.187,29.962,96.085
OCO,31,Saudi Arabia,11,0:36.131,0:30.186,0:29.830,1:36.147,17,2,HARD,10,329,False,Haas F1 Team,36.131,30.186,29.83,96.147
OCO,31,Saudi Arabia,12,0:35.746,0:30.092,0:29.850,1:35.688,17,2,HARD,11,328,False,Haas F1 Team,35.746,30.092,29.85,95.688
OCO,31,Saudi Arabia,13,0:36.203,0:30.089,0:29.826,1:36.118,17,2,HARD,12,328,False,Haas F1 Team,36.203,30.089,29.826,96.118
OCO,31,Saudi Arabia,14,0:35.866,0:29.995,0:29.972,1:35.833,17,2,HARD,13,328,False,Haas F1 Team,35.866,29.995,29.972,95.833
OCO,31,Saudi Arabia,15,0:36.304,0:30.196,0:29.953,1:36.453,17,2,HARD,14,326,False,Haas F1 Team,36.304,30.196,29.953,96.453
OCO,31,Saudi Arabia,16,0:36.159,0:30.104,0:29.820,1:36.083,17,2,HARD,15,326,False,Haas F1 Team,36.159,30.104,29.82,96.083
OCO,31,Saudi Arabia,17,0:36.127,0:29.985,0:29.800,1:35.912,17,2,HARD,16,326,False,Haas F1 Team,36.127,29.985,29.8,95.912
OCO,31,Saudi Arabia,18,0:36.023,0:30.401,0:30.003,1:36.427,17,2,HARD,17,317,False,Haas F1 Team,36.023,30.401,30.003,96.427
OCO,31,Saudi Arabia,19,0:35.771,0:29.998,0:29.853,1:35.622,16,2,HARD,18,328,False,Haas F1 Team,35.771,29.998,29.853,95.622
OCO,31,Saudi Arabia,20,0:36.477,0:30.020,0:29.792,1:36.289,15,2,HARD,19,326,False,Haas F1 Team,36.477,30.02,29.792,96.289
OCO,31,Saudi Arabia,21,0:35.696,0:30.159,0:30.002,1:35.857,13,2,HARD,20,311,False,Haas F1 Team,35.696,30.159,30.002,95.857
OCO,31,Saudi Arabia,22,0:35.641,0:29.982,0:30.127,1:35.750,12,2,HARD,21,308,False,Haas F1 Team,35.641,29.982,30.127,95.75
